time,open,high,low,close
2026-07-16T02:32:00-05:00,29624.75,29625,29604,29606.5
2026-07-16T02:33:00-05:00,29608.25,29611.5,29590.25,29607.25
2026-07-16T02:34:00-05:00,29608.5,29616,29605.75,29614.75
2026-07-16T02:35:00-05:00,29616.25,29616.25,29607.75,29607.75
2026-07-16T02:36:00-05:00,29604.25,29604.25,29596,29601
2026-07-16T02:37:00-05:00,29598,29604.75,29597,29597.75
2026-07-16T02:38:00-05:00,29598.25,29599.5,29592,29593.75
2026-07-16T02:39:00-05:00,29592.75,29594.75,29577.75,29584.75
2026-07-16T02:40:00-05:00,29583.75,29585.5,29568.5,29580
2026-07-16T02:41:00-05:00,29582.25,29587.25,29578.25,29578.5
2026-07-16T02:42:00-05:00,29580.75,29586.75,29575,29584.5
2026-07-16T02:43:00-05:00,29584,29585.25,29574.5,29583.5
2026-07-16T02:44:00-05:00,29582.75,29582.75,29570,29570
2026-07-16T02:45:00-05:00,29571.25,29572.25,29562.75,29568
2026-07-16T02:46:00-05:00,29566.75,29568,29556,29563.5
2026-07-16T02:47:00-05:00,29565.5,29570,29560,29560
2026-07-16T02:48:00-05:00,29564.75,29572,29564,29567.5
2026-07-16T02:49:00-05:00,29567.5,29583.75,29561.25,29579.75
2026-07-16T02:50:00-05:00,29582.25,29583.25,29569.5,29572
2026-07-16T02:51:00-05:00,29570.75,29576.75,29570.75,29575
2026-07-16T02:52:00-05:00,29573,29573,29555,29566
2026-07-16T02:53:00-05:00,29566.25,29571,29565.5,29570
2026-07-16T02:54:00-05:00,29569.5,29572,29563.25,29565.5
2026-07-16T02:55:00-05:00,29566,29566,29552.25,29556.75
2026-07-16T02:56:00-05:00,29555.75,29555.75,29548.5,29555.5
2026-07-16T02:57:00-05:00,29554,29557.75,29551.5,29554
2026-07-16T02:58:00-05:00,29556.25,29568.5,29554.25,29568.5
2026-07-16T02:59:00-05:00,29569,29570.25,29561.25,29562.25
2026-07-16T03:00:00-05:00,29563.5,29572.75,29556,29557.75
2026-07-16T03:01:00-05:00,29559,29563.5,29545,29548.5
2026-07-16T03:02:00-05:00,29547,29560.75,29542.5,29555.75
2026-07-16T03:03:00-05:00,29554.75,29555,29521,29527.25
2026-07-16T03:04:00-05:00,29526,29537.25,29521.75,29535
2026-07-16T03:05:00-05:00,29538.25,29545,29527.75,29543.75
2026-07-16T03:06:00-05:00,29544,29546.25,29537.75,29541.75
2026-07-16T03:07:00-05:00,29542,29549.75,29535,29536.5
2026-07-16T03:08:00-05:00,29535.25,29536.75,29527.75,29528
2026-07-16T03:09:00-05:00,29530.5,29535.5,29523.5,29528
2026-07-16T03:10:00-05:00,29528,29528,29508.75,29513.25
2026-07-16T03:11:00-05:00,29511.75,29513,29499.25,29503.5
2026-07-16T03:12:00-05:00,29505,29505.25,29491.75,29497.75
2026-07-16T03:13:00-05:00,29497,29510.25,29491.75,29509
2026-07-16T03:14:00-05:00,29511.75,29513.75,29488,29490.5
2026-07-16T03:15:00-05:00,29493.75,29495,29484.25,29488.75
2026-07-16T03:16:00-05:00,29487.75,29491.25,29478.75,29486.75
2026-07-16T03:17:00-05:00,29487.75,29521.5,29485,29521.5
2026-07-16T03:18:00-05:00,29521.5,29521.5,29512.75,29517.25
2026-07-16T03:19:00-05:00,29519.5,29520,29506.75,29517.25
2026-07-16T03:20:00-05:00,29518,29527.75,29512.75,29521.25
2026-07-16T03:21:00-05:00,29521,29542.75,29520,29541
2026-07-16T03:22:00-05:00,29540.75,29550.5,29540,29548.5
2026-07-16T03:23:00-05:00,29550.75,29561.75,29536,29539.5
2026-07-16T03:24:00-05:00,29539,29541,29521.75,29524.75
2026-07-16T03:25:00-05:00,29523.75,29535.5,29522,29528.75
2026-07-16T03:26:00-05:00,29530,29540,29528.5,29536.5
2026-07-16T03:27:00-05:00,29534.75,29534.75,29520.25,29523.75
2026-07-16T03:28:00-05:00,29525.5,29534,29523.75,29527.5
2026-07-16T03:29:00-05:00,29524.75,29538.5,29524,29538.5
2026-07-16T03:30:00-05:00,29539.5,29542.5,29528.25,29538.75
2026-07-16T03:31:00-05:00,29540.25,29547.75,29538.75,29544.75
2026-07-16T03:32:00-05:00,29546.25,29555.5,29538.5,29540
2026-07-16T03:33:00-05:00,29541.25,29553.75,29541.25,29549
2026-07-16T03:34:00-05:00,29550,29552.5,29542.5,29543.25
2026-07-16T03:35:00-05:00,29543.75,29562.75,29543.5,29561.75
2026-07-16T03:36:00-05:00,29560.5,29568.25,29556.75,29568.25
2026-07-16T03:37:00-05:00,29569.25,29574.75,29562.75,29563.25
2026-07-16T03:38:00-05:00,29562.25,29576.75,29558.75,29570.75
2026-07-16T03:39:00-05:00,29570.75,29575.75,29568.75,29568.75
2026-07-16T03:40:00-05:00,29569,29572.75,29562.5,29568.5
2026-07-16T03:41:00-05:00,29570,29574.25,29567.25,29567.75
2026-07-16T03:42:00-05:00,29567.25,29568.5,29559.25,29559.25
2026-07-16T03:43:00-05:00,29561.5,29561.5,29551.25,29552.75
2026-07-16T03:44:00-05:00,29553.5,29557.75,29543.25,29551
2026-07-16T03:45:00-05:00,29550.5,29563,29550.5,29563
2026-07-16T03:46:00-05:00,29561.25,29576.75,29561.25,29576.75
2026-07-16T03:47:00-05:00,29577.5,29586,29576.25,29586
2026-07-16T03:48:00-05:00,29585.25,29586.5,29580,29582.75
2026-07-16T03:49:00-05:00,29584.25,29594,29583,29586.75
2026-07-16T03:50:00-05:00,29586,29586.25,29581,29582.5
2026-07-16T03:51:00-05:00,29583.75,29587.5,29581,29582.5
2026-07-16T03:52:00-05:00,29581.75,29583.75,29576.5,29579.75
2026-07-16T03:53:00-05:00,29582,29589.75,29580.5,29581.75
2026-07-16T03:54:00-05:00,29583,29587.5,29582.5,29584.25
2026-07-16T03:55:00-05:00,29582.5,29589.75,29582.25,29588
2026-07-16T03:56:00-05:00,29588.5,29590.5,29583,29584.75
2026-07-16T03:57:00-05:00,29585.75,29586.25,29580.25,29584.25
2026-07-16T03:58:00-05:00,29586,29593,29583.25,29590.75
2026-07-16T03:59:00-05:00,29591,29595.5,29589,29591.5
2026-07-16T04:00:00-05:00,29593.25,29620,29592,29618.25
2026-07-16T04:01:00-05:00,29616.25,29616.25,29602.75,29603.25
2026-07-16T04:02:00-05:00,29604.25,29619.25,29602,29618
2026-07-16T04:03:00-05:00,29616,29618,29611.5,29617
2026-07-16T04:04:00-05:00,29616.5,29622.25,29611.75,29616.25
2026-07-16T04:05:00-05:00,29615.75,29624,29609.25,29611.25
2026-07-16T04:06:00-05:00,29611.25,29620.75,29611.25,29612
2026-07-16T04:07:00-05:00,29612.25,29612.75,29604.75,29605.75
2026-07-16T04:08:00-05:00,29606.25,29611.25,29603.75,29606
2026-07-16T04:09:00-05:00,29608,29608.5,29602,29606.75
2026-07-16T04:10:00-05:00,29608.5,29615,29605,29611
2026-07-16T04:11:00-05:00,29609.5,29629.75,29609.5,29629
2026-07-16T04:12:00-05:00,29629.5,29632,29624,29628.25
2026-07-16T04:13:00-05:00,29629.5,29635,29628,29632
2026-07-16T04:14:00-05:00,29630.75,29633.25,29624.25,29625.25
2026-07-16T04:15:00-05:00,29626.25,29642.5,29626.25,29640.75
2026-07-16T04:16:00-05:00,29641.25,29645.25,29636.5,29636.5
2026-07-16T04:17:00-05:00,29636.5,29638.75,29633.25,29634.5
2026-07-16T04:18:00-05:00,29633,29635,29622.75,29626.5
2026-07-16T04:19:00-05:00,29624.75,29629.5,29624.75,29627.5
2026-07-16T04:20:00-05:00,29628.75,29629.25,29620.5,29621.25
2026-07-16T04:21:00-05:00,29620.75,29638.75,29620.75,29628.25
2026-07-16T04:22:00-05:00,29629,29630.25,29622.75,29622.75
2026-07-16T04:23:00-05:00,29622,29631,29621,29630
2026-07-16T04:24:00-05:00,29629.75,29631.75,29623.25,29623.25
2026-07-16T04:25:00-05:00,29624.75,29634.25,29624,29634.25
2026-07-16T04:26:00-05:00,29635.5,29640.25,29633.25,29634.75
2026-07-16T04:27:00-05:00,29634.75,29634.75,29619,29625
2026-07-16T04:28:00-05:00,29624.75,29627.25,29620.25,29622.25
2026-07-16T04:29:00-05:00,29622,29623.25,29611,29613.25
2026-07-16T04:30:00-05:00,29614.75,29622.5,29610,29621.75
2026-07-16T04:31:00-05:00,29621.5,29626.25,29617.5,29625
2026-07-16T04:32:00-05:00,29625,29631,29620.25,29621
2026-07-16T04:33:00-05:00,29619.25,29622.75,29611.75,29614.25
2026-07-16T04:34:00-05:00,29616.5,29618.75,29610,29610.75
2026-07-16T04:35:00-05:00,29613.75,29617,29609.75,29613.5
2026-07-16T04:36:00-05:00,29618,29618,29603.25,29603.25
2026-07-16T04:37:00-05:00,29603,29607.25,29601,29603
2026-07-16T04:38:00-05:00,29603,29605.5,29597.5,29599
2026-07-16T04:39:00-05:00,29600.5,29600.5,29596,29597.5
2026-07-16T04:40:00-05:00,29597.25,29601.75,29590.25,29598.75
2026-07-16T04:41:00-05:00,29599.25,29603.5,29597.75,29600
2026-07-16T04:42:00-05:00,29599.25,29606.25,29599,29606.25
2026-07-16T04:43:00-05:00,29604,29605.75,29596.5,29596.5
2026-07-16T04:44:00-05:00,29600.75,29600.75,29583.75,29585.25
2026-07-16T04:45:00-05:00,29584.25,29585.75,29574,29575.5
2026-07-16T04:46:00-05:00,29576,29583,29568.75,29570.25
2026-07-16T04:47:00-05:00,29570.75,29575.5,29564.25,29566.5
2026-07-16T04:48:00-05:00,29564.5,29574,29564.25,29568
2026-07-16T04:49:00-05:00,29567.5,29571.25,29565.75,29566.25
2026-07-16T04:50:00-05:00,29565.5,29570.75,29561.25,29565.25
2026-07-16T04:51:00-05:00,29565,29565.25,29559.5,29565.25
2026-07-16T04:52:00-05:00,29562,29567.75,29557.75,29567.5
2026-07-16T04:53:00-05:00,29568.75,29571.5,29560.75,29560.75
2026-07-16T04:54:00-05:00,29560.25,29570.5,29560.25,29568.5
2026-07-16T04:55:00-05:00,29570.25,29582.25,29555.75,29556
2026-07-16T04:56:00-05:00,29557.75,29563.5,29550,29550
2026-07-16T04:57:00-05:00,29551,29553.25,29546.5,29550.75
2026-07-16T04:58:00-05:00,29552,29556,29531,29533.75
2026-07-16T04:59:00-05:00,29535.25,29536.5,29528,29531.25
2026-07-16T05:00:00-05:00,29530.25,29538.25,29521.5,29521.5
2026-07-16T05:01:00-05:00,29521,29522,29514.5,29522
2026-07-16T05:02:00-05:00,29524.5,29529.75,29516,29521.25
2026-07-16T05:03:00-05:00,29522,29538.25,29522,29531.5
2026-07-16T05:04:00-05:00,29534.25,29545,29531.75,29540.75
2026-07-16T05:05:00-05:00,29540.75,29546.25,29534,29538.75
2026-07-16T05:06:00-05:00,29540,29549.75,29538.25,29548
2026-07-16T05:07:00-05:00,29547,29552.25,29543,29547.75
2026-07-16T05:08:00-05:00,29550.25,29559.25,29549.5,29559
2026-07-16T05:09:00-05:00,29558.75,29561.25,29554.5,29558
2026-07-16T05:10:00-05:00,29557.75,29558.75,29552,29557.25
2026-07-16T05:11:00-05:00,29556.5,29556.5,29542.75,29544.75
2026-07-16T05:12:00-05:00,29544,29544.75,29537.5,29538.75
2026-07-16T05:13:00-05:00,29540.5,29547.75,29539.5,29540.25
2026-07-16T05:14:00-05:00,29542,29553.5,29542,29550.75
2026-07-16T05:15:00-05:00,29550.75,29550.75,29541.25,29543.5
2026-07-16T05:16:00-05:00,29545.75,29549,29535.5,29535.5
2026-07-16T05:17:00-05:00,29537.75,29538,29533,29534.75
2026-07-16T05:18:00-05:00,29534.25,29544,29534.25,29542.25
2026-07-16T05:19:00-05:00,29543,29544.75,29537.25,29537.25
2026-07-16T05:20:00-05:00,29537,29543.75,29531.75,29535.25
2026-07-16T05:21:00-05:00,29534.25,29534.25,29520,29521.5
2026-07-16T05:22:00-05:00,29520,29523.25,29517,29518.25
2026-07-16T05:23:00-05:00,29517.25,29523.25,29515,29519.25
2026-07-16T05:24:00-05:00,29519.25,29522.5,29512.25,29522.5
2026-07-16T05:25:00-05:00,29521.5,29525.75,29516,29517.75
2026-07-16T05:26:00-05:00,29516.5,29523.75,29514.75,29522
2026-07-16T05:27:00-05:00,29524.5,29529.75,29520,29521.75
2026-07-16T05:28:00-05:00,29523.25,29529.25,29518.5,29526.75
2026-07-16T05:29:00-05:00,29526.25,29539.75,29524.5,29537.5
2026-07-16T05:30:00-05:00,29537.25,29551.25,29537,29543.25
2026-07-16T05:31:00-05:00,29542.75,29544.25,29535,29542.25
2026-07-16T05:32:00-05:00,29540.5,29548.75,29536,29548.75
2026-07-16T05:33:00-05:00,29547.5,29552.75,29544,29552.75
2026-07-16T05:34:00-05:00,29552.75,29555.75,29549.5,29550.5
2026-07-16T05:35:00-05:00,29553.25,29555,29538,29538
2026-07-16T05:36:00-05:00,29538,29538.5,29532,29534
2026-07-16T05:37:00-05:00,29534,29535.75,29531.25,29532.5
2026-07-16T05:38:00-05:00,29532.5,29533.25,29526,29530
2026-07-16T05:39:00-05:00,29528.25,29530.75,29507.75,29513.5
2026-07-16T05:40:00-05:00,29512.5,29518,29511.5,29515
2026-07-16T05:41:00-05:00,29516,29524.75,29516,29521.75
2026-07-16T05:42:00-05:00,29522.5,29523.25,29515.75,29520.75
2026-07-16T05:43:00-05:00,29519.75,29529.75,29519,29519.75
2026-07-16T05:44:00-05:00,29519.5,29522.5,29516.5,29521.25
2026-07-16T05:45:00-05:00,29521.25,29531.75,29519.75,29525.75
2026-07-16T05:46:00-05:00,29525.75,29527.75,29514.5,29514.5
2026-07-16T05:47:00-05:00,29514,29517.25,29505.75,29509.25
2026-07-16T05:48:00-05:00,29511.75,29512.5,29507.75,29510
2026-07-16T05:49:00-05:00,29510.75,29515.5,29505,29510.25
2026-07-16T05:50:00-05:00,29510.75,29511.5,29502.5,29506.75
2026-07-16T05:51:00-05:00,29506.5,29518.75,29506.5,29515
2026-07-16T05:52:00-05:00,29513.75,29520.25,29513,29519.5
2026-07-16T05:53:00-05:00,29519.5,29522.5,29516.25,29519
2026-07-16T05:54:00-05:00,29518,29523.75,29515.25,29521.5
2026-07-16T05:55:00-05:00,29518.25,29524.5,29516.5,29519.75
2026-07-16T05:56:00-05:00,29518,29522,29517.25,29519.25
2026-07-16T05:57:00-05:00,29520.5,29534,29520.5,29528.75
2026-07-16T05:58:00-05:00,29527.75,29534.5,29525.25,29532.75
2026-07-16T05:59:00-05:00,29533.5,29537.75,29526.25,29531
2026-07-16T06:00:00-05:00,29528.75,29532,29492.5,29495.75
2026-07-16T06:01:00-05:00,29494.25,29495.5,29470.5,29486.5
2026-07-16T06:02:00-05:00,29484.75,29491.25,29482.25,29491.25
2026-07-16T06:03:00-05:00,29490.25,29497.25,29487.5,29489.25
2026-07-16T06:04:00-05:00,29486.75,29490,29482.75,29484.25
2026-07-16T06:05:00-05:00,29485.5,29487,29474.5,29482.5
2026-07-16T06:06:00-05:00,29482.75,29490,29477.5,29486.25
2026-07-16T06:07:00-05:00,29483.75,29483.75,29474,29482.25
2026-07-16T06:08:00-05:00,29481.25,29484.25,29478.25,29478.75
2026-07-16T06:09:00-05:00,29477.5,29477.5,29464.25,29472.75
2026-07-16T06:10:00-05:00,29474.25,29476.25,29459.75,29470.25
2026-07-16T06:11:00-05:00,29468.25,29485,29467.75,29479.5
2026-07-16T06:12:00-05:00,29483,29486.5,29480,29482.5
2026-07-16T06:13:00-05:00,29484.5,29487,29478.25,29483
2026-07-16T06:14:00-05:00,29482.75,29488,29476.75,29488
2026-07-16T06:15:00-05:00,29488.25,29490,29472,29473.75
2026-07-16T06:16:00-05:00,29472.5,29472.5,29449,29451.5
2026-07-16T06:17:00-05:00,29451,29468.25,29446.25,29468.25
2026-07-16T06:18:00-05:00,29467.25,29468.25,29450.75,29451
2026-07-16T06:19:00-05:00,29449.75,29459.5,29449.25,29455.25
2026-07-16T06:20:00-05:00,29455,29463.5,29454.25,29459.25
2026-07-16T06:21:00-05:00,29461.75,29470.5,29461,29467.75
2026-07-16T06:22:00-05:00,29467.75,29474.5,29466.5,29473
2026-07-16T06:23:00-05:00,29474.75,29499,29468.75,29493.75
2026-07-16T06:24:00-05:00,29492,29495.75,29489.75,29495.75
2026-07-16T06:25:00-05:00,29496.5,29499,29489.75,29491.75
2026-07-16T06:26:00-05:00,29491,29495.5,29484,29490.25
2026-07-16T06:27:00-05:00,29491.5,29499,29490.5,29496.75
2026-07-16T06:28:00-05:00,29497.25,29502,29493.5,29493.75
2026-07-16T06:29:00-05:00,29492,29494.25,29466,29472
2026-07-16T06:30:00-05:00,29472.75,29472.75,29460,29460.75
2026-07-16T06:31:00-05:00,29460.5,29461.5,29436.5,29438.75
2026-07-16T06:32:00-05:00,29439,29448.25,29437,29447
2026-07-16T06:33:00-05:00,29448,29454.25,29447.5,29452.75
2026-07-16T06:34:00-05:00,29452.5,29459.75,29450,29457.75
2026-07-16T06:35:00-05:00,29457.75,29463.5,29454.25,29458.25
2026-07-16T06:36:00-05:00,29460,29471,29458.5,29465.5
2026-07-16T06:37:00-05:00,29466.75,29469,29462.75,29464.5
2026-07-16T06:38:00-05:00,29463.5,29467.25,29436.5,29440.5
2026-07-16T06:39:00-05:00,29439.75,29453,29436.5,29451.75
2026-07-16T06:40:00-05:00,29452,29454.25,29447.75,29449.25
2026-07-16T06:41:00-05:00,29450,29452.25,29445.75,29449.5
2026-07-16T06:42:00-05:00,29449.25,29462,29449,29456
2026-07-16T06:43:00-05:00,29457.25,29457.25,29444,29448.5
2026-07-16T06:44:00-05:00,29449.75,29449.75,29428,29439.5
2026-07-16T06:45:00-05:00,29438.75,29449.75,29436.75,29446
2026-07-16T06:46:00-05:00,29449,29454,29439.75,29452.5
2026-07-16T06:47:00-05:00,29453.75,29456,29436.5,29442
2026-07-16T06:48:00-05:00,29443.25,29452.25,29439,29444
2026-07-16T06:49:00-05:00,29443.5,29445.25,29361,29384.25
2026-07-16T06:50:00-05:00,29385.25,29422,29382.5,29418.75
2026-07-16T06:51:00-05:00,29419.25,29427,29415.25,29424
2026-07-16T06:52:00-05:00,29424,29428.5,29416,29424.25
2026-07-16T06:53:00-05:00,29426,29432.5,29419.25,29422.75
2026-07-16T06:54:00-05:00,29425,29428.25,29419.75,29424
2026-07-16T06:55:00-05:00,29422.75,29429,29420.75,29424.75
2026-07-16T06:56:00-05:00,29426,29430.25,29410.5,29425.5
2026-07-16T06:57:00-05:00,29427.5,29439,29427,29438.25
2026-07-16T06:58:00-05:00,29438.5,29449.75,29437,29447.25
2026-07-16T06:59:00-05:00,29447.25,29453.25,29443,29446.75
2026-07-16T07:00:00-05:00,29445.75,29457.25,29441.75,29453.75
2026-07-16T07:01:00-05:00,29455.5,29457,29450,29454.5
2026-07-16T07:02:00-05:00,29454,29455.25,29446,29447.75
2026-07-16T07:03:00-05:00,29445.75,29445.75,29433,29435
2026-07-16T07:04:00-05:00,29433.5,29435.5,29410.5,29413
2026-07-16T07:05:00-05:00,29412,29423.75,29392.75,29392.75
2026-07-16T07:06:00-05:00,29394.25,29404,29393.75,29400.75
2026-07-16T07:07:00-05:00,29400.75,29409.75,29394.75,29406.5
2026-07-16T07:08:00-05:00,29405.5,29414,29404.25,29411.5
2026-07-16T07:09:00-05:00,29410.25,29413.5,29402.75,29411.25
2026-07-16T07:10:00-05:00,29412.5,29414.25,29397.25,29402.25
2026-07-16T07:11:00-05:00,29399.5,29412.75,29399.5,29406.75
2026-07-16T07:12:00-05:00,29407.5,29410,29402,29406.5
2026-07-16T07:13:00-05:00,29405.75,29407.25,29400.75,29407
2026-07-16T07:14:00-05:00,29409.5,29424,29407.75,29423.5
2026-07-16T07:15:00-05:00,29422.25,29424,29412.75,29415
2026-07-16T07:16:00-05:00,29415,29427,29413.5,29427
2026-07-16T07:17:00-05:00,29427.75,29431.5,29425,29430.75
2026-07-16T07:18:00-05:00,29431.25,29439.75,29429.25,29434.5
2026-07-16T07:19:00-05:00,29434.5,29437,29428.25,29434.75
2026-07-16T07:20:00-05:00,29435.25,29437,29430,29432.5
2026-07-16T07:21:00-05:00,29432.5,29440.25,29391,29416.75
2026-07-16T07:22:00-05:00,29412.75,29420.25,29407.5,29407.5
2026-07-16T07:23:00-05:00,29407,29416,29402,29405
2026-07-16T07:24:00-05:00,29403.25,29403.75,29380,29386
2026-07-16T07:25:00-05:00,29384.5,29391,29378,29384.75
2026-07-16T07:26:00-05:00,29385.5,29395.25,29385.5,29392.75
2026-07-16T07:27:00-05:00,29392,29398.5,29389,29396.5
2026-07-16T07:28:00-05:00,29395.5,29399.25,29392.25,29397
2026-07-16T07:29:00-05:00,29397.25,29411.75,29395,29408
2026-07-16T07:30:00-05:00,29407.75,29427.75,29392.5,29410.75
2026-07-16T07:31:00-05:00,29411.75,29411.75,29393.25,29395.25
2026-07-16T07:32:00-05:00,29395.25,29397.75,29386.5,29394.5
2026-07-16T07:33:00-05:00,29391.75,29417.5,29390.5,29415
2026-07-16T07:34:00-05:00,29413.75,29420,29410.5,29416.75
2026-07-16T07:35:00-05:00,29418.5,29419,29409.5,29411
2026-07-16T07:36:00-05:00,29412.25,29413.5,29400.25,29400.75
2026-07-16T07:37:00-05:00,29400,29402,29365.5,29371.5
2026-07-16T07:38:00-05:00,29371.75,29385.25,29370.25,29382
2026-07-16T07:39:00-05:00,29382,29388,29377.5,29381
2026-07-16T07:40:00-05:00,29381.75,29390.25,29371.75,29374.5
2026-07-16T07:41:00-05:00,29377,29385,29373,29374.75
2026-07-16T07:42:00-05:00,29373.5,29385,29372.25,29375
2026-07-16T07:43:00-05:00,29375.75,29383.75,29372,29376.75
2026-07-16T07:44:00-05:00,29375.75,29378,29368.75,29375
2026-07-16T07:45:00-05:00,29374.75,29380.5,29363.5,29376.25
2026-07-16T07:46:00-05:00,29375,29392.75,29370.5,29392
2026-07-16T07:47:00-05:00,29392.5,29401,29390,29396
2026-07-16T07:48:00-05:00,29395,29398,29392.75,29395.75
2026-07-16T07:49:00-05:00,29396.5,29397.25,29382.75,29390
2026-07-16T07:50:00-05:00,29390,29395.75,29389,29395
2026-07-16T07:51:00-05:00,29393.75,29400.75,29383.25,29390.5
2026-07-16T07:52:00-05:00,29391.5,29403.25,29390.25,29401.75
2026-07-16T07:53:00-05:00,29402.5,29412.5,29402,29410.25
2026-07-16T07:54:00-05:00,29411.5,29415,29408.75,29410.75
2026-07-16T07:55:00-05:00,29411.25,29411.25,29395,29395.75
2026-07-16T07:56:00-05:00,29396.5,29399.25,29391.5,29399.25
2026-07-16T07:57:00-05:00,29398.25,29406,29398,29400.25
2026-07-16T07:58:00-05:00,29400.25,29402.25,29393,29395.75
2026-07-16T07:59:00-05:00,29395.75,29397,29391.75,29392.25
2026-07-16T08:00:00-05:00,29393.25,29428.25,29387.75,29424.5
2026-07-16T08:01:00-05:00,29426.75,29437,29422.75,29424.5
2026-07-16T08:02:00-05:00,29424.5,29426,29409.5,29409.5
2026-07-16T08:03:00-05:00,29409.75,29415.75,29404.5,29415.75
2026-07-16T08:04:00-05:00,29415.75,29426.5,29412.75,29426.25
2026-07-16T08:05:00-05:00,29425.5,29431,29420.75,29429.75
2026-07-16T08:06:00-05:00,29430,29431,29423.75,29430.25
2026-07-16T08:07:00-05:00,29429,29441,29428,29439.25
2026-07-16T08:08:00-05:00,29439.75,29445.5,29437.25,29439.75
2026-07-16T08:09:00-05:00,29439.25,29443.5,29437,29441
2026-07-16T08:10:00-05:00,29441.75,29445,29439,29441
2026-07-16T08:11:00-05:00,29440.5,29448.75,29431.75,29444.75
2026-07-16T08:12:00-05:00,29445.25,29453,29443.5,29447.75
2026-07-16T08:13:00-05:00,29447.5,29457,29446,29457
2026-07-16T08:14:00-05:00,29456.25,29457.25,29448,29452
2026-07-16T08:15:00-05:00,29451.5,29452.75,29441.75,29445.75
2026-07-16T08:16:00-05:00,29446.5,29455.5,29446,29451.25
2026-07-16T08:17:00-05:00,29451,29459.75,29449,29451.75
2026-07-16T08:18:00-05:00,29451,29460,29450.5,29452.75
2026-07-16T08:19:00-05:00,29452,29459,29449.25,29457.75
2026-07-16T08:20:00-05:00,29457.25,29465.25,29456.25,29459.25
2026-07-16T08:21:00-05:00,29458.75,29477.75,29455.75,29473.5
2026-07-16T08:22:00-05:00,29473.5,29473.5,29461,29471.25
2026-07-16T08:23:00-05:00,29470.75,29481.5,29468.5,29479.75
2026-07-16T08:24:00-05:00,29479.75,29488.5,29477.5,29484.25
2026-07-16T08:25:00-05:00,29484,29484,29456.25,29457
2026-07-16T08:26:00-05:00,29459,29463.25,29456.25,29461.5
2026-07-16T08:27:00-05:00,29463,29470,29448,29462.25
2026-07-16T08:28:00-05:00,29462.75,29465.75,29447.5,29453.5
2026-07-16T08:29:00-05:00,29453.75,29472,29453.25,29465.75
2026-07-16T08:30:00-05:00,29466,29532,29460.25,29504.75
2026-07-16T08:31:00-05:00,29505,29529.5,29478.25,29523.25
2026-07-16T08:32:00-05:00,29522.5,29529,29475,29485.5
2026-07-16T08:33:00-05:00,29485,29501.25,29458.5,29475.75
2026-07-16T08:34:00-05:00,29475.25,29482.25,29429.75,29433.5
2026-07-16T08:35:00-05:00,29435.5,29448.25,29399.75,29417.25
2026-07-16T08:36:00-05:00,29418.75,29437.5,29402,29425.5
2026-07-16T08:37:00-05:00,29425.5,29471,29425.5,29439.25
2026-07-16T08:38:00-05:00,29439.75,29440,29395.75,29407.25
2026-07-16T08:39:00-05:00,29407.25,29420.75,29378.5,29384.75
2026-07-16T08:40:00-05:00,29387.25,29434.5,29373.5,29399.75
2026-07-16T08:41:00-05:00,29399,29401.5,29346.75,29350.5
2026-07-16T08:42:00-05:00,29351,29364,29333.25,29347.25
2026-07-16T08:43:00-05:00,29349,29358,29328.75,29348.25
2026-07-16T08:44:00-05:00,29347.75,29375,29308.5,29317.75
2026-07-16T08:45:00-05:00,29316.5,29342.75,29305,29310
2026-07-16T08:46:00-05:00,29310,29328.5,29301.75,29316
2026-07-16T08:47:00-05:00,29317.25,29333.25,29303,29303
2026-07-16T08:48:00-05:00,29304,29317.75,29269.25,29284
2026-07-16T08:49:00-05:00,29285.75,29292.5,29264.25,29273
2026-07-16T08:50:00-05:00,29272,29318,29265.25,29294.25
2026-07-16T08:51:00-05:00,29296.25,29325.75,29285,29310.75
2026-07-16T08:52:00-05:00,29310.25,29353.75,29309.5,29338
2026-07-16T08:53:00-05:00,29339.5,29346.75,29293,29311.25
2026-07-16T08:54:00-05:00,29313.25,29347.25,29289,29289.75
2026-07-16T08:55:00-05:00,29290.75,29298,29255.5,29296.25
2026-07-16T08:56:00-05:00,29295.5,29337.5,29288.25,29337.5
2026-07-16T08:57:00-05:00,29337,29363.75,29296.5,29303.75
2026-07-16T08:58:00-05:00,29304.75,29343.75,29300,29336.75
2026-07-16T08:59:00-05:00,29337.5,29352.25,29333,29347.5
2026-07-16T09:00:00-05:00,29346.5,29387,29315.25,29380
2026-07-16T09:01:00-05:00,29379,29399.25,29361.5,29382
2026-07-16T09:02:00-05:00,29381.5,29417.75,29381.5,29393.5
2026-07-16T09:03:00-05:00,29394.5,29410.25,29380,29400.5
2026-07-16T09:04:00-05:00,29399.5,29408.75,29380,29397.5
2026-07-16T09:05:00-05:00,29398,29430,29384.5,29424.5
2026-07-16T09:06:00-05:00,29425.25,29448.5,29422.25,29440.75
2026-07-16T09:07:00-05:00,29441.25,29456.25,29429,29450
2026-07-16T09:08:00-05:00,29450,29482,29446.25,29471.75
2026-07-16T09:09:00-05:00,29473,29495.75,29450.75,29479.5
2026-07-16T09:10:00-05:00,29479,29491.5,29470,29483
2026-07-16T09:11:00-05:00,29482.75,29482.75,29458.5,29459
2026-07-16T09:12:00-05:00,29458.75,29476.5,29447.5,29474
2026-07-16T09:13:00-05:00,29475.25,29489.5,29473.75,29478.75
