time,open,high,low,close,Plot
2025-09-30T18:45:00-05:00,24840,24843.75,24829,24830.25,
2025-09-30T19:00:00-05:00,24830.75,24837,24817.5,24823,
2025-09-30T19:15:00-05:00,24823,24823.5,24785.5,24790.75,
2025-09-30T19:30:00-05:00,24791.25,24805.75,24790.5,24804.25,
2025-09-30T19:45:00-05:00,24803.25,24811.5,24788.25,24794.25,
2025-09-30T20:00:00-05:00,24794.25,24798.75,24783.75,24788.5,
2025-09-30T20:15:00-05:00,24788.75,24808.5,24788,24806,
2025-09-30T20:30:00-05:00,24806.5,24810.5,24794.25,24808,
2025-09-30T20:45:00-05:00,24808,24811,24801,24804,
2025-09-30T21:00:00-05:00,24804,24805.5,24787,24789.75,
2025-09-30T21:15:00-05:00,24790.25,24803.75,24788.25,24800,
2025-09-30T21:30:00-05:00,24799.5,24799.5,24785,24788.75,
2025-09-30T21:45:00-05:00,24788.25,24791.5,24781,24787.25,
2025-09-30T22:00:00-05:00,24787.25,24788.25,24769.5,24772.75,
2025-09-30T22:15:00-05:00,24772.25,24774.5,24765.5,24770.5,
2025-09-30T22:30:00-05:00,24770.75,24772.5,24763.5,24765,
2025-09-30T22:45:00-05:00,24764.25,24774.75,24763.75,24771.5,
2025-09-30T23:00:00-05:00,24772.25,24782.25,24771,24775.75,
2025-09-30T23:15:00-05:00,24776,24779.75,24769.5,24778.75,
2025-09-30T23:30:00-05:00,24779,24781.75,24774.5,24776.75,
2025-09-30T23:45:00-05:00,24776.5,24780,24771.5,24773.75,
2025-10-01T00:00:00-05:00,24774.5,24780,24772.25,24772.25,
2025-10-01T00:15:00-05:00,24772.25,24773.5,24759,24764,
2025-10-01T00:30:00-05:00,24763.25,24769,24758,24766.25,
2025-10-01T00:45:00-05:00,24766.5,24773.75,24759.25,24761.25,
2025-10-01T01:00:00-05:00,24762,24769.5,24755.75,24758.25,
2025-10-01T01:15:00-05:00,24757.5,24759.5,24748,24749.5,
2025-10-01T01:30:00-05:00,24749,24753.25,24728,24729,
2025-10-01T01:45:00-05:00,24728.5,24730.5,24633.25,24652,
2025-10-01T02:00:00-05:00,24651.5,24689.75,24637.5,24654.25,
2025-10-01T02:15:00-05:00,24653.25,24680.25,24651.75,24672.25,
2025-10-01T02:30:00-05:00,24672.75,24687.75,24658.75,24663,
2025-10-01T02:45:00-05:00,24663,24679.25,24654.25,24671.5,
2025-10-01T03:00:00-05:00,24670.75,24678,24653.25,24669.5,
2025-10-01T03:15:00-05:00,24668.75,24679.75,24658.5,24678.75,
2025-10-01T03:30:00-05:00,24678.75,24729,24678,24726.5,
2025-10-01T03:45:00-05:00,24726.75,24732.5,24716.75,24720.25,
2025-10-01T04:00:00-05:00,24719.5,24745.75,24713.75,24738.25,
2025-10-01T04:15:00-05:00,24737.5,24766.75,24733.75,24760.75,
2025-10-01T04:30:00-05:00,24760,24762.25,24738,24744.5,
2025-10-01T04:45:00-05:00,24744.25,24751,24740.5,24745.75,
2025-10-01T05:00:00-05:00,24745.75,24764,24744.75,24750.5,
2025-10-01T05:15:00-05:00,24750.75,24759.5,24741.25,24742.25,
2025-10-01T05:30:00-05:00,24742.25,24751.25,24721.75,24726.25,
2025-10-01T05:45:00-05:00,24725.75,24738.5,24724.5,24731.5,
2025-10-01T06:00:00-05:00,24732.75,24770.5,24731,24767.75,
2025-10-01T06:15:00-05:00,24768,24780.75,24763.25,24779.75,
2025-10-01T06:30:00-05:00,24780.25,24791.75,24774.75,24781.25,
2025-10-01T06:45:00-05:00,24781,24803.25,24778.25,24798.5,
2025-10-01T07:00:00-05:00,24798.5,24805.5,24775.5,24786.75,
2025-10-01T07:15:00-05:00,24787.25,24798.5,24747.25,24779,
2025-10-01T07:30:00-05:00,24779.25,24790.75,24764.75,24780,
2025-10-01T07:45:00-05:00,24780.5,24794.5,24769,24777,
2025-10-01T08:00:00-05:00,24777.5,24794.75,24775.75,24787.5,
2025-10-01T08:15:00-05:00,24787.5,24791.25,24758.75,24763.25,
2025-10-01T08:30:00-05:00,24763,24841.5,24742.75,24829,
2025-10-01T08:45:00-05:00,24828,24835.5,24726,24784.75,
2025-10-01T09:00:00-05:00,24781.25,24833.75,24750,24830.75,
2025-10-01T09:15:00-05:00,24830.75,24893,24825.75,24883.25,
2025-10-01T09:30:00-05:00,24884,24912,24874.75,24890.5,
2025-10-01T09:45:00-05:00,24890.5,24902.75,24878.25,24897.5,
2025-10-01T10:00:00-05:00,24896.75,24920.75,24880.75,24900.25,
2025-10-01T10:15:00-05:00,24900.75,24902.5,24875.25,24890.75,
2025-10-01T10:30:00-05:00,24890.75,24932.75,24890.75,24930.5,
2025-10-01T10:45:00-05:00,24930.75,24938.5,24919.75,24931,
2025-10-01T11:00:00-05:00,24931.5,24946.75,24930.25,24940.25,
2025-10-01T11:15:00-05:00,24940,24948.75,24928.75,24943.75,
2025-10-01T11:30:00-05:00,24944,24952.5,24934.25,24934.75,
2025-10-01T11:45:00-05:00,24934.5,24957.75,24930.25,24955,
2025-10-01T12:00:00-05:00,24955,24980.5,24952.25,24969.75,
2025-10-01T12:15:00-05:00,24969.5,24990,24968,24983.5,
2025-10-01T12:30:00-05:00,24984.25,24987,24964.25,24972.5,
2025-10-01T12:45:00-05:00,24972.5,24986,24965,24983.5,
2025-10-01T13:00:00-05:00,24983,25015.25,24972.75,25012,
2025-10-01T13:15:00-05:00,25012.5,25024,25005.25,25012.5,
2025-10-01T13:30:00-05:00,25012.5,25034,25010.5,25026.75,
2025-10-01T13:45:00-05:00,25026.5,25034.75,25019,25024,
2025-10-01T14:00:00-05:00,25023.75,25036.75,25016.75,25025.75,
2025-10-01T14:15:00-05:00,25025.5,25027.5,25008,25024.25,
2025-10-01T14:30:00-05:00,25023.75,25035.5,25006.25,25007,
2025-10-01T14:45:00-05:00,25007.25,25034.25,25000.75,25011.75,
2025-10-01T15:00:00-05:00,25011.5,25012.75,24992.75,24995.25,
2025-10-01T15:15:00-05:00,24995.25,25006.5,24994.5,25000.75,
2025-10-01T15:30:00-05:00,25000.5,25014.75,24998.75,25007.25,
2025-10-01T15:45:00-05:00,25007.25,25011,25002.25,25009.25,
2025-10-01T17:00:00-05:00,25009.25,25019.75,25001.75,25018,
2025-10-01T17:15:00-05:00,25018.75,25019.5,25012.25,25016.5,
2025-10-01T17:30:00-05:00,25015.75,25019.25,25010,25017.25,
2025-10-01T17:45:00-05:00,25017,25020.25,25010.75,25012.25,
2025-10-01T18:00:00-05:00,25012.75,25018.75,25010.75,25016,
2025-10-01T18:15:00-05:00,25016.5,25029,25016.5,25023.75,
2025-10-01T18:30:00-05:00,25023.75,25024.75,25003.25,25019,
2025-10-01T18:45:00-05:00,25019,25027.75,25013.25,25022.25,
2025-10-01T19:00:00-05:00,25022,25035,25019.25,25031.5,
2025-10-01T19:15:00-05:00,25032,25047.25,25030.5,25044.5,
2025-10-01T19:30:00-05:00,25043.75,25051.25,25038,25049.25,
2025-10-01T19:45:00-05:00,25049.75,25063.5,25049.75,25060,
2025-10-01T20:00:00-05:00,25060.5,25066,25046.5,25064,
2025-10-01T20:15:00-05:00,25064,25071,25062.5,25067,
2025-10-01T20:30:00-05:00,25068,25069.25,25056.5,25063.75,
2025-10-01T20:45:00-05:00,25064.5,25076.5,25064.25,25074,
2025-10-01T21:00:00-05:00,25074,25075.5,25055.25,25055.75,
2025-10-01T21:15:00-05:00,25055.75,25058.5,25052.25,25054,
2025-10-01T21:30:00-05:00,25054.25,25060.75,25051.75,25059,
2025-10-01T21:45:00-05:00,25058.75,25060.25,25052,25057.25,
2025-10-01T22:00:00-05:00,25058.25,25061.25,25047.75,25060,
2025-10-01T22:15:00-05:00,25059.75,25067.5,25050.25,25053,
2025-10-01T22:30:00-05:00,25052.25,25054.75,25040,25052,
2025-10-01T22:45:00-05:00,25052.5,25065.75,25050.25,25064,
2025-10-01T23:00:00-05:00,25064.25,25074.5,25059,25068.5,
2025-10-01T23:15:00-05:00,25067.75,25068.5,25051,25061.75,
2025-10-01T23:30:00-05:00,25062.5,25064.25,25057,25062.5,
2025-10-01T23:45:00-05:00,25063.5,25071,25061,25066.75,
2025-10-02T00:00:00-05:00,25067,25076.25,25065.75,25069.75,
2025-10-02T00:15:00-05:00,25070.25,25072.25,25061.25,25066.75,
2025-10-02T00:30:00-05:00,25067.5,25072.25,25064,25066.5,
2025-10-02T00:45:00-05:00,25066.5,25075,25065.75,25069.25,
2025-10-02T01:00:00-05:00,25069.25,25076.25,25058.75,25065,
2025-10-02T01:15:00-05:00,25064.5,25065,25057.75,25062.75,
2025-10-02T01:30:00-05:00,25062.25,25072.5,25056.5,25072.5,
2025-10-02T01:45:00-05:00,25071.75,25073,25058.75,25063,
2025-10-02T02:00:00-05:00,25061.25,25086.5,25053.75,25083,
2025-10-02T02:15:00-05:00,25083,25086,25068.5,25072.75,
2025-10-02T02:30:00-05:00,25072.25,25088,25063.5,25077,
2025-10-02T02:45:00-05:00,25076,25084.25,25074.5,25077.5,
2025-10-02T03:00:00-05:00,25076.75,25109,25073.75,25091.5,
2025-10-02T03:15:00-05:00,25091.25,25112.5,25091,25110,
2025-10-02T03:30:00-05:00,25110.25,25111,25100.75,25104.75,
2025-10-02T03:45:00-05:00,25105.5,25114.25,25100.5,25113,
2025-10-02T04:00:00-05:00,25113.75,25113.75,25098.25,25106.25,
2025-10-02T04:15:00-05:00,25106.25,25117,25094.5,25094.5,
2025-10-02T04:30:00-05:00,25094.25,25094.5,25075.75,25089,
2025-10-02T04:45:00-05:00,25088.5,25098.75,25088.25,25096,
2025-10-02T05:00:00-05:00,25095,25124.75,25093.5,25106,
2025-10-02T05:15:00-05:00,25105.75,25111,25101.25,25106.75,
2025-10-02T05:30:00-05:00,25107.5,25118.75,25104.75,25112.5,
2025-10-02T05:45:00-05:00,25112.75,25114.25,25106,25111,
2025-10-02T06:00:00-05:00,25111,25135.5,25107.5,25132.5,
2025-10-02T06:15:00-05:00,25132.75,25135,25128.5,25134.25,
2025-10-02T06:30:00-05:00,25134.25,25140.75,25130.25,25137.25,
2025-10-02T06:45:00-05:00,25137.5,25151,25133,25149,
2025-10-02T07:00:00-05:00,25149.25,25158,25143.25,25156.75,
2025-10-02T07:15:00-05:00,25156.5,25164.25,25153.75,25155.75,
2025-10-02T07:30:00-05:00,25157,25161.25,25149,25150.75,
2025-10-02T07:45:00-05:00,25151.25,25163.75,25149.25,25162,
2025-10-02T08:00:00-05:00,25162,25178.75,25161,25172.5,
2025-10-02T08:15:00-05:00,25172.5,25180,25162.5,25165,
2025-10-02T08:30:00-05:00,25165.25,25169,25036.25,25048.5,
2025-10-02T08:45:00-05:00,25048,25071.5,25014,25062.75,
2025-10-02T09:00:00-05:00,25063.5,25081.25,25040.75,25060.75,
2025-10-02T09:15:00-05:00,25060.75,25091.5,25047.25,25075.75,
2025-10-02T09:30:00-05:00,25076.25,25090.75,25054,25063.75,
2025-10-02T09:45:00-05:00,25064.5,25068.25,25019,25021.75,
2025-10-02T10:00:00-05:00,25021.25,25051.25,24993.75,25032.25,
2025-10-02T10:15:00-05:00,25032.25,25053.25,25022.5,25042,
2025-10-02T10:30:00-05:00,25041.5,25044,25000.75,25026.25,
2025-10-02T10:45:00-05:00,25025.75,25082.25,25016,25077.5,
2025-10-02T11:00:00-05:00,25077.5,25077.75,25041.5,25060,
2025-10-02T11:15:00-05:00,25059.75,25071,25048.5,25061,
2025-10-02T11:30:00-05:00,25061,25069,25034,25050,
2025-10-02T11:45:00-05:00,25050.25,25080.25,25048.75,25077.25,
2025-10-02T12:00:00-05:00,25077,25080.75,25059.5,25078.75,
2025-10-02T12:15:00-05:00,25078.5,25097.25,25070.75,25087.75,
2025-10-02T12:30:00-05:00,25087.5,25113,25080.25,25098.25,
2025-10-02T12:45:00-05:00,25098.5,25103.25,25082.25,25085.5,
2025-10-02T13:00:00-05:00,25085.5,25108.75,25079.25,25104.5,
2025-10-02T13:15:00-05:00,25104.25,25115.25,25098,25106.75,
2025-10-02T13:30:00-05:00,25106.5,25110.75,25099.5,25108.5,
2025-10-02T13:45:00-05:00,25108.75,25120,25097.5,25112.25,
2025-10-02T14:00:00-05:00,25111.75,25122.75,25109,25115.25,
2025-10-02T14:15:00-05:00,25115.25,25124.75,25109,25121.5,
2025-10-02T14:30:00-05:00,25121.25,25126.5,25102.25,25111.75,
2025-10-02T14:45:00-05:00,25112,25121,25091,25109.5,
2025-10-02T15:00:00-05:00,25109.5,25125.25,25108.5,25119.75,
2025-10-02T15:15:00-05:00,25119.75,25120,25112.25,25113.5,
2025-10-02T15:30:00-05:00,25113.5,25115,25099.5,25101.25,
2025-10-02T15:45:00-05:00,25101,25110.25,25100.5,25105,
2025-10-02T17:00:00-05:00,25101.5,25107.75,25095,25106.5,
2025-10-02T17:15:00-05:00,25105.25,25105.75,25089.25,25089.5,
2025-10-02T17:30:00-05:00,25090,25097,25073,25096.75,
2025-10-02T17:45:00-05:00,25096.5,25105.5,25091.25,25104.25,
2025-10-02T18:00:00-05:00,25103.75,25115.5,25097.25,25115,
2025-10-02T18:15:00-05:00,25115.25,25118,25109.5,25116.75,
2025-10-02T18:30:00-05:00,25117.5,25123.25,25115,25119.75,
2025-10-02T18:45:00-05:00,25119.75,25125,25114.25,25123.25,
2025-10-02T19:00:00-05:00,25124.5,25135,25116,25126.5,
2025-10-02T19:15:00-05:00,25125.75,25136.5,25123.5,25133.75,
2025-10-02T19:30:00-05:00,25133.75,25150.75,25130.75,25148.75,
2025-10-02T19:45:00-05:00,25148,25157.5,25145.25,25146.75,
2025-10-02T20:00:00-05:00,25146.25,25148.75,25137.75,25142.25,
2025-10-02T20:15:00-05:00,25143.25,25145.75,25137.25,25142.75,
2025-10-02T20:30:00-05:00,25143,25158,25140.5,25156,
2025-10-02T20:45:00-05:00,25156.25,25162,25154.25,25160.75,
2025-10-02T21:00:00-05:00,25161.25,25161.75,25146.25,25150.5,
2025-10-02T21:15:00-05:00,25151,25158,25150.5,25156.5,
2025-10-02T21:30:00-05:00,25156.5,25164,25154.25,25161.75,
2025-10-02T21:45:00-05:00,25160.5,25162.5,25152.5,25158,
2025-10-02T22:00:00-05:00,25156.75,25162.75,25155.5,25158.5,
2025-10-02T22:15:00-05:00,25158,25159.5,25156,25157.5,
2025-10-02T22:30:00-05:00,25156.75,25162.25,25155.5,25160.25,
2025-10-02T22:45:00-05:00,25161,25175.25,25158.75,25170.5,
2025-10-02T23:00:00-05:00,25169.25,25176.75,25168.5,25171.75,
2025-10-02T23:15:00-05:00,25171,25171.5,25166.25,25169,
2025-10-02T23:30:00-05:00,25169.5,25175.25,25167.5,25174.25,
2025-10-02T23:45:00-05:00,25174.75,25175.25,25170.25,25174.25,
2025-10-03T00:00:00-05:00,25173.75,25184,25172.75,25181.25,
2025-10-03T00:15:00-05:00,25180.25,25187.5,25175.5,25187,
2025-10-03T00:30:00-05:00,25186.75,25192,25185.75,25190.5,
2025-10-03T00:45:00-05:00,25190,25191.25,25171,25171,
2025-10-03T01:00:00-05:00,25171.5,25181.25,25156,25174.25,
2025-10-03T01:15:00-05:00,25174,25182.25,25172.5,25181,
2025-10-03T01:30:00-05:00,25180.5,25191.75,25180.5,25181.25,
2025-10-03T01:45:00-05:00,25181.75,25188.25,25176.5,25183,
2025-10-03T02:00:00-05:00,25183.5,25193.75,25178.25,25181.25,
2025-10-03T02:15:00-05:00,25181,25188.5,25175,25178.5,
2025-10-03T02:30:00-05:00,25177.5,25185.5,25172.5,25180,
2025-10-03T02:45:00-05:00,25179.75,25186.25,25175,25181.75,
2025-10-03T03:00:00-05:00,25181.5,25185.5,25175.25,25182,
2025-10-03T03:15:00-05:00,25182.25,25185.75,25173.25,25180.5,
2025-10-03T03:30:00-05:00,25179,25181.25,25173.25,25178,
2025-10-03T03:45:00-05:00,25177.5,25183.25,25175.75,25183,
2025-10-03T04:00:00-05:00,25183.25,25186.75,25175.5,25180.25,
2025-10-03T04:15:00-05:00,25180.25,25181.25,25171.75,25175.75,
2025-10-03T04:30:00-05:00,25176.25,25184.75,25174.5,25179.75,
2025-10-03T04:45:00-05:00,25179.5,25193,25178.5,25192.75,
2025-10-03T05:00:00-05:00,25192.75,25196.5,25183.25,25188,
2025-10-03T05:15:00-05:00,25188,25189.25,25177.75,25178.5,
2025-10-03T05:30:00-05:00,25178.5,25181,25157.5,25169.5,
2025-10-03T05:45:00-05:00,25169.5,25173,25161.25,25161.75,
2025-10-03T06:00:00-05:00,25162.25,25171,25152.5,25158.25,
2025-10-03T06:15:00-05:00,25158.25,25161.75,25140.25,25144.75,
2025-10-03T06:30:00-05:00,25144.75,25158.25,25131.25,25157.25,
2025-10-03T06:45:00-05:00,25157.25,25163.75,25128.25,25137,
2025-10-03T07:00:00-05:00,25137.25,25148.25,25132,25142.75,
2025-10-03T07:15:00-05:00,25142.25,25146,25127,25136.5,
2025-10-03T07:30:00-05:00,25138,25145.5,25113.75,25114.25,
2025-10-03T07:45:00-05:00,25114.75,25127,25103,25120.25,
2025-10-03T08:00:00-05:00,25119.75,25129.25,25115.5,25122,
2025-10-03T08:15:00-05:00,25122.25,25137.75,25118,25133,
2025-10-03T08:30:00-05:00,25133.5,25165.5,25113.5,25132.5,
2025-10-03T08:45:00-05:00,25133.75,25168,25100.75,25105.75,
2025-10-03T09:00:00-05:00,25105.75,25108.5,25051,25076,
2025-10-03T09:15:00-05:00,25076,25109,25059.25,25090.25,
2025-10-03T09:30:00-05:00,25090,25128.75,25078.75,25110.5,
2025-10-03T09:45:00-05:00,25110.75,25123.25,25091.25,25116.75,
2025-10-03T10:00:00-05:00,25117,25126.5,25099.25,25125.5,
2025-10-03T10:15:00-05:00,25124.75,25142.5,25123.25,25134.25,
2025-10-03T10:30:00-05:00,25133.75,25139.5,25104,25119.75,
2025-10-03T10:45:00-05:00,25120.25,25152,25112.25,25145.25,
2025-10-03T11:00:00-05:00,25144.75,25156,25134.5,25144,
2025-10-03T11:15:00-05:00,25144,25151.75,25128,25143,
2025-10-03T11:30:00-05:00,25142.25,25144.75,25116.25,25119.75,
2025-10-03T11:45:00-05:00,25120,25129.5,25108,25118,
2025-10-03T12:00:00-05:00,25117.5,25117.5,25023,25081,
2025-10-03T12:15:00-05:00,25080.75,25080.75,25022.25,25026.75,
2025-10-03T12:30:00-05:00,25026.25,25059.25,25001.75,25009,
2025-10-03T12:45:00-05:00,25009.25,25015.75,24923.25,24973.5,
2025-10-03T13:00:00-05:00,24973.5,24986.75,24926,24973.25,
2025-10-03T13:15:00-05:00,24973.25,25044.5,24970.5,25038.25,
2025-10-03T13:30:00-05:00,25037.75,25042,24994,25012,
2025-10-03T13:45:00-05:00,25012.25,25013.25,24979,25009,
2025-10-03T14:00:00-05:00,25008.5,25030,24996.5,25011,
2025-10-03T14:15:00-05:00,25011,25017,24994.75,25003.75,
2025-10-03T14:30:00-05:00,25004.25,25025.75,24998,25012.25,
2025-10-03T14:45:00-05:00,25012.75,25021.75,24980,24996.75,
2025-10-03T15:00:00-05:00,24996.75,25006.5,24973.75,24982.25,
2025-10-03T15:15:00-05:00,24981.5,24984,24975.75,24982.25,
2025-10-03T15:30:00-05:00,24982.25,24987.75,24981.5,24985.75,
2025-10-03T15:45:00-05:00,24985.5,24985.75,24977.5,24982,
2025-10-05T17:00:00-05:00,25000,25036.75,24995,25033,
2025-10-05T17:15:00-05:00,25033.5,25047.5,25030,25039,
2025-10-05T17:30:00-05:00,25038.25,25044.75,25036.75,25043.5,
2025-10-05T17:45:00-05:00,25043.25,25058.5,25043.25,25053.75,
2025-10-05T18:00:00-05:00,25053.5,25063.25,25053,25059.5,
2025-10-05T18:15:00-05:00,25058.75,25066.75,25056,25066.75,
2025-10-05T18:30:00-05:00,25067,25086,25067,25082.5,
2025-10-05T18:45:00-05:00,25083,25086.75,25063.75,25066.75,
2025-10-05T19:00:00-05:00,25066.5,25074,25059,25072.25,
2025-10-05T19:15:00-05:00,25072.5,25074.75,25055,25059,
2025-10-05T19:30:00-05:00,25058.5,25062.25,25051.25,25055.5,
2025-10-05T19:45:00-05:00,25055.75,25065.25,25050.5,25064,
2025-10-05T20:00:00-05:00,25064,25066,25056,25065,
2025-10-05T20:15:00-05:00,25065.25,25065.75,25057.5,25064.5,
2025-10-05T20:30:00-05:00,25064.5,25076.75,25064.25,25073.75,
2025-10-05T20:45:00-05:00,25074.5,25078,25070.75,25076,
2025-10-05T21:00:00-05:00,25076,25081,25073.25,25078.25,
2025-10-05T21:15:00-05:00,25078.25,25082.25,25076.25,25078.25,
2025-10-05T21:30:00-05:00,25078.5,25082.5,25078,25081,
2025-10-05T21:45:00-05:00,25080.75,25083,25077.25,25081.5,
2025-10-05T22:00:00-05:00,25081,25095.75,25080.75,25093.75,
2025-10-05T22:15:00-05:00,25093.25,25093.25,25088.75,25090.5,
2025-10-05T22:30:00-05:00,25090,25095,25084.25,25093.5,
2025-10-05T22:45:00-05:00,25093.75,25099,25088.5,25089,
2025-10-05T23:00:00-05:00,25089,25093.75,25068.25,25091.5,
2025-10-05T23:15:00-05:00,25091.25,25098.25,25084.75,25097.75,
2025-10-05T23:30:00-05:00,25098.25,25109.25,25098.25,25107.75,
2025-10-05T23:45:00-05:00,25108,25108,25100,25101.5,
2025-10-06T00:00:00-05:00,25101.5,25102.75,25086.25,25086.25,
2025-10-06T00:15:00-05:00,25086.25,25090.25,25085,25085.5,
2025-10-06T00:30:00-05:00,25085.5,25089.25,25080,25087.75,
2025-10-06T00:45:00-05:00,25088.5,25092.75,25085,25088.5,
2025-10-06T01:00:00-05:00,25088.5,25091.75,25082,25089,
2025-10-06T01:15:00-05:00,25089.25,25096.5,25085.75,25090.25,
2025-10-06T01:30:00-05:00,25090.25,25106.25,25089,25100,
2025-10-06T01:45:00-05:00,25099.5,25107.25,25099.25,25101.5,
2025-10-06T02:00:00-05:00,25101,25106.25,25092,25101.25,
2025-10-06T02:15:00-05:00,25100.75,25104.75,25080,25085,
2025-10-06T02:30:00-05:00,25086,25087.25,25045.5,25074.75,
2025-10-06T02:45:00-05:00,25074,25093.25,25067,25080.25,
2025-10-06T03:00:00-05:00,25081.25,25114.75,25078.25,25105.25,
2025-10-06T03:15:00-05:00,25105,25105,25093.75,25101.5,
2025-10-06T03:30:00-05:00,25100.5,25107,25098,25105.5,
2025-10-06T03:45:00-05:00,25105.5,25109.75,25093.75,25106.75,
2025-10-06T04:00:00-05:00,25106.5,25111.75,25104.25,25111,
2025-10-06T04:15:00-05:00,25111.5,25127.25,25109.5,25126.5,
2025-10-06T04:30:00-05:00,25126.5,25139.5,25120.75,25132.5,
2025-10-06T04:45:00-05:00,25133,25134.75,25125.5,25134.5,
2025-10-06T05:00:00-05:00,25134.5,25143,25127,25130,
2025-10-06T05:15:00-05:00,25130.25,25136.25,25124.25,25133.75,
2025-10-06T05:30:00-05:00,25135.25,25144.75,25135.25,25143,
2025-10-06T05:45:00-05:00,25143.25,25185,25143.25,25171.25,
2025-10-06T06:00:00-05:00,25171,25171.25,25145,25152.75,
2025-10-06T06:15:00-05:00,25153,25156,25128.5,25152.5,
2025-10-06T06:30:00-05:00,25152.75,25169.25,25147.75,25163.25,
2025-10-06T06:45:00-05:00,25163.25,25186,25162.25,25184.25,
2025-10-06T07:00:00-05:00,25185,25241.5,25179,25229.5,
2025-10-06T07:15:00-05:00,25229.5,25232,25209.75,25213.75,
2025-10-06T07:30:00-05:00,25214,25214,25191,25193.25,
2025-10-06T07:45:00-05:00,25193,25200,25186,25191.25,
2025-10-06T08:00:00-05:00,25191.75,25200.5,25179.25,25197.5,
2025-10-06T08:15:00-05:00,25197.5,25217.75,25188,25214.25,
2025-10-06T08:30:00-05:00,25214.25,25221.75,25116.75,25140.75,
2025-10-06T08:45:00-05:00,25140.5,25173.5,25129.5,25155.5,
2025-10-06T09:00:00-05:00,25156,25179,25135.25,25159.75,
2025-10-06T09:15:00-05:00,25159.75,25185,25139.5,25143,
2025-10-06T09:30:00-05:00,25143.25,25151.75,25108.5,25131,
2025-10-06T09:45:00-05:00,25131.25,25158,25125.25,25152.25,
2025-10-06T10:00:00-05:00,25152,25172.5,25143,25160.25,
2025-10-06T10:15:00-05:00,25160,25176.5,25154,25161.5,
2025-10-06T10:30:00-05:00,25162,25181.25,25158.25,25177.25,
2025-10-06T10:45:00-05:00,25177.25,25216,25176.75,25208,
2025-10-06T11:00:00-05:00,25207.75,25211.5,25183.25,25186.5,
2025-10-06T11:15:00-05:00,25186.75,25204.75,25182.75,25202.75,
2025-10-06T11:30:00-05:00,25203.25,25204,25187.75,25196.75,
2025-10-06T11:45:00-05:00,25196.5,25204.75,25190,25202.25,
2025-10-06T12:00:00-05:00,25202.5,25204.5,25184.25,25193,
2025-10-06T12:15:00-05:00,25192.5,25231.75,25183,25221,
2025-10-06T12:30:00-05:00,25221.5,25225.75,25206.5,25210.5,
2025-10-06T12:45:00-05:00,25210,25231.5,25209.75,25227.5,
2025-10-06T13:00:00-05:00,25227.75,25236.25,25218.5,25224.5,
2025-10-06T13:15:00-05:00,25224.75,25240.25,25222.25,25235.5,
2025-10-06T13:30:00-05:00,25235.5,25252.75,25228,25236.25,
2025-10-06T13:45:00-05:00,25236.5,25247.75,25230.5,25238.75,
2025-10-06T14:00:00-05:00,25238.25,25239,25227.5,25235.25,
2025-10-06T14:15:00-05:00,25235.75,25236.5,25217.5,25223.25,
2025-10-06T14:30:00-05:00,25223.25,25229.5,25205.75,25210.5,
2025-10-06T14:45:00-05:00,25210.5,25213.5,25180.5,25184.5,
2025-10-06T15:00:00-05:00,25184.25,25190,25175,25177,
2025-10-06T15:15:00-05:00,25177.5,25182.25,25174,25179.25,
2025-10-06T15:30:00-05:00,25178.75,25187.25,25178,25181.25,
2025-10-06T15:45:00-05:00,25181.5,25188,25177.5,25184,
2025-10-06T17:00:00-05:00,25184.5,25197,25183,25188.75,
2025-10-06T17:15:00-05:00,25189.25,25196.25,25188.25,25191.5,
2025-10-06T17:30:00-05:00,25192.25,25192.75,25154.25,25162.25,
2025-10-06T17:45:00-05:00,25162.25,25168.75,25135.25,25141.25,
2025-10-06T18:00:00-05:00,25141.25,25144,25131.25,25140,
2025-10-06T18:15:00-05:00,25139,25151.25,25135,25145.25,
2025-10-06T18:30:00-05:00,25146.25,25152.75,25140.5,25149.25,
2025-10-06T18:45:00-05:00,25150.25,25153,25139.75,25142,
2025-10-06T19:00:00-05:00,25141.25,25147.5,25128.5,25136.75,
2025-10-06T19:15:00-05:00,25137,25144.5,25134.25,25142,
2025-10-06T19:30:00-05:00,25142,25144.75,25128,25132.25,
2025-10-06T19:45:00-05:00,25132.75,25135,25122.5,25131,
2025-10-06T20:00:00-05:00,25131.5,25141.5,25131,25137.5,
2025-10-06T20:15:00-05:00,25139,25141,25126.25,25140.25,
2025-10-06T20:30:00-05:00,25139.75,25141.75,25134.5,25141.75,
2025-10-06T20:45:00-05:00,25141.5,25148.75,25137.25,25146.75,
2025-10-06T21:00:00-05:00,25147.75,25153.25,25144.5,25152,
2025-10-06T21:15:00-05:00,25152.75,25154.5,25139,25145.5,
2025-10-06T21:30:00-05:00,25146.75,25148.75,25142,25144.75,
2025-10-06T21:45:00-05:00,25144,25153.5,25143.75,25151.5,
2025-10-06T22:00:00-05:00,25151.5,25156.5,25147.5,25156,
2025-10-06T22:15:00-05:00,25156.25,25162.5,25156.25,25160.75,
2025-10-06T22:30:00-05:00,25160.75,25164.25,25153.25,25163.5,
2025-10-06T22:45:00-05:00,25163.75,25164.25,25158.25,25159.25,
2025-10-06T23:00:00-05:00,25159,25180,25157.5,25177.75,
2025-10-06T23:15:00-05:00,25177.25,25180,25173,25180,
2025-10-06T23:30:00-05:00,25180,25183.5,25174,25174.25,
2025-10-06T23:45:00-05:00,25173.75,25182,25173,25181.5,
